Date,Price,Open,High,Low,Vol.,Change %,Gini,Kvalue,Standard_Deviation,Skewness,Kurtosis
2018-01-24,11452.3,"10,899.4","11,549.5","10,584.5",136.06K,5.04%,0.8896318648472528,0.8753875968992249,265.241851901137,0.5805365646928242,-0.07467607646813808
2018-01-25,11203.0,"11,439.9","11,740.9","10,983.8",181.81K,-2.18%,0.8895037238049424,0.8750484308407593,272.5534167827383,1.213699374518305,0.7838774852715579
2018-01-26,11118.1,"11,203.1","11,655.3","10,389.4",253.91K,-0.76%,0.8893505460765068,0.8750968241673122,611.3257028785446,-1.2560374893162332,2.231505412998146
2018-01-27,11467.5,"11,118.0","11,621.7","10,908.4",163.49K,3.14%,0.8892826920919188,0.8751451800232288,732.3099364339857,-0.29520362471416955,-2.7388049658420335
2018-01-28,11795.1,"11,471.2","12,112.7","11,433.3",154.63K,2.86%,0.8891982090983508,0.8751934984520124,1016.5451623021733,-0.05437607270430738,-0.7938766000070565
2018-01-29,11244.8,"11,794.9","11,888.1","11,119.0",137.42K,-4.67%,0.889285650614859,0.8752417794970986,939.5043374034823,0.28955846817398323,-0.9095678489358351
2018-01-30,10166.0,"11,244.5","11,277.2","9,917.7",264.72K,-9.59%,0.889859386189113,0.875676720804331,623.3265139555357,0.41266101016777507,-2.864108795132779
2018-01-31,10265.4,"10,166.3","10,397.7","9,742.2",208.47K,0.98%,0.8897017004528202,0.875724777734828,738.1701802429869,0.5216401942357954,1.5585298146971536
2018-02-01,9181.1,"10,266.2","10,303.0","8,789.2",358.40K,-10.56%,0.8902610815061203,0.8761591962905719,959.5667652643933,-1.411094143971224,1.4864753295578232
2018-02-02,8893.2,"9,179.8","9,201.4","7,915.8",519.40K,-3.14%,0.890144813657317,0.8762070297412128,922.6441746415433,-0.351360466623756,-1.103539641263448
2018-02-03,9241.1,"8,894.4","9,506.9","8,249.3",248.71K,3.91%,0.8900620033172069,0.8762548262548262,859.0338718583672,0.7689213269929699,0.9471148552509305
2018-02-04,8222.2,"9,241.5","9,382.1","7,932.1",280.94K,-11.03%,0.8905359336708967,0.8766885372443072,518.7069818307639,-0.8311634674125473,0.29366281883517215
2018-02-05,6938.5,"8,220.8","8,383.2","6,651.9",593.89K,-15.61%,0.8912391230045423,0.8771219135802468,658.4901191361784,0.03703013551421812,0.1095619860883635
2018-02-06,7701.2,"6,939.3","7,896.2","5,996.6",886.88K,10.99%,0.891458033811903,0.8771693019668338,494.93618780603794,-0.030177431886323786,-2.6934102282740837
2018-02-07,7594.7,"7,693.8","8,536.5","7,196.6",445.62K,-1.38%,0.8913005806098135,0.8772166538164996,435.52311419713703,-0.49313766697976297,-0.37164026929550786
2018-02-08,8164.2,"7,595.1","8,489.9","7,595.1",296.10K,7.50%,0.8913584888618171,0.8772639691714836,350.7839434751374,-0.0981323032104359,-2.248445709009322
2018-02-09,8699.8,"8,163.6","8,735.6","7,784.6",233.94K,6.56%,0.8913878387262977,0.87731124807396,302.69518496330124,-0.939148043811159,1.7870894387337184
2018-02-10,8559.6,"8,697.3","9,066.6","8,172.2",263.53K,-1.61%,0.8912238102233256,0.8773584905660377,517.4307441580607,0.5844086265831945,0.7463661590221934
2018-02-11,8081.9,"8,559.7","8,564.2","7,843.7",236.20K,-5.58%,0.8912096055949028,0.8774056966897613,769.2719987104427,0.2721156500947531,-1.0219889823734103
2018-02-12,8903.5,"8,083.6","8,984.9","8,083.6",238.67K,10.17%,0.8914549931755704,0.8778376298576376,707.4939151681466,-0.22476667118638932,-2.2407830831478925
2018-02-13,8539.2,"8,906.2","8,942.7","8,378.0",195.87K,-4.09%,0.8913635514353976,0.8778846153846154,935.0562229085183,-0.2783794597761311,0.5796074998217252
2018-02-14,9476.3,"8,542.6","9,500.0","8,541.6",246.88K,10.97%,0.8916924256625335,0.8779315647827759,580.467856129811,0.33597280103182603,1.1297493792290147
2018-02-15,10037.3,"9,475.6","10,206.8","9,348.5",291.28K,5.92%,0.8917200229152902,0.8783627978478094,519.368648456887,0.36259341030963266,-2.890634475582779
2018-02-16,10178.7,"10,031.3","10,294.3","9,707.7",206.44K,1.41%,0.8915563193688445,0.8780253553592009,487.33788791754074,-0.6580967671441608,-2.5923294824464995
2018-02-17,11073.5,"10,177.3","11,095.9","10,070.9",224.76K,8.79%,0.891834223692727,0.8784562211981567,402.06604805669525,-0.5328688274853547,-3.092801274992875
2018-02-18,10398.8,"11,073.7","11,271.6","10,137.2",288.91K,-6.09%,0.8919340092745696,0.8785028790786948,583.2722494684047,-0.21087986126518832,-1.4226361621108659
2018-02-19,11169.4,"10,396.6","11,250.5","10,324.8",215.20K,7.41%,0.8920991328385732,0.8789332310053722,613.5097497187259,0.04387160870203844,-2.402127834120987
2018-02-20,11238.7,"11,169.7","11,791.5","11,119.9",267.56K,0.62%,0.8919670043256152,0.878596087456847,610.6853338667457,1.0736744039696449,0.8038449289380102
2018-02-21,10473.0,"11,240.9","11,289.7","10,252.2",327.14K,-6.81%,0.8921219652793152,0.8786426380368098,363.0291131575307,0.7082997236651548,-1.0195628436829611
2018-02-22,9841.7,"10,470.1","10,930.2","9,743.9",316.63K,-6.03%,0.8921751273657371,0.8790724415484861,300.2961921169561,0.29544965934871015,-2.365592046973841
2018-02-23,10170.4,"9,840.6","10,419.1","9,597.8",271.50K,3.34%,0.8920521875924838,0.8791187739463602,418.35648315753565,-0.01835754708679047,-1.8405962638796385
2018-02-24,9704.3,"10,163.8","10,506.1","9,394.5",239.16K,-4.58%,0.8919981012461842,0.8791650708540789,434.45322763209043,-0.3034363183448822,-2.4281997514271167
2018-02-25,9585.2,"9,703.1","9,860.3","9,330.1",196.49K,-1.23%,0.8918407357686124,0.8788284839203675,488.9151122638135,-0.8400509728350244,1.4267338603388022
2018-02-26,10285.1,"9,590.9","10,378.4","9,410.3",235.94K,7.30%,0.8919331717372484,0.8788748564867968,280.1688098271004,0.004263161546040631,-2.7416634505181694
2018-02-27,10594.4,"10,287.8","10,867.2","10,120.5",202.58K,3.01%,0.8917994650933818,0.8789211935730681,397.8644970337648,0.5678801986977001,0.7693044450219114
2018-02-28,10333.9,"10,584.4","11,070.7","10,303.4",215.22K,-2.46%,0.8916494993295587,0.8789674952198854,451.43235595150753,-0.48827941260454477,-0.7285727418507975
2018-03-01,10904.5,"10,335.1","11,047.8","10,248.7",188.77K,5.52%,0.8916491371437052,0.8790137614678899,286.34669895063536,-0.5924859103305817,-3.0297676812773453
2018-03-02,10827.7,"10,904.5","11,167.0","10,677.1",201.69K,-0.70%,0.8915136552605211,0.8790599923576614,351.70592545467076,-0.6764941420656525,-2.677516089348989
2018-03-03,11402.3,"10,822.5","11,420.7","9,585.5",172.20K,5.31%,0.891512875306376,0.8791061879297173,659.3444031763136,-1.3025492827722238,0.6088715269223725
2018-03-04,11416.5,"11,402.8","11,490.3","10,878.4",156.40K,0.12%,0.8914714010328586,0.8791523482245132,915.6864949314996,-0.4582850746035999,-1.8569969705890916
2018-03-05,11330.6,"11,415.7","11,506.9","11,281.2",162.11K,-0.75%,0.8913301921088519,0.8788167938931297,908.6455177900465,0.5515780398350509,-1.6251384327652534
2018-03-06,10675.1,"11,314.2","11,316.4","10,412.0",230.65K,-5.78%,0.8913793434608456,0.8788630293780999,738.6527634822392,0.8127714914282941,0.17285493954559072
2018-03-07,9902.9,"10,779.0","10,899.0","9,422.1",284.54K,-7.23%,0.8915042139965371,0.8792906178489703,419.4016928911368,-0.08306024407901577,0.6314876921951734
2018-03-08,9300.0,"9,910.7","10,109.0","9,037.0",256.26K,-6.09%,0.8915106440782401,0.879336637438048,280.2252308411097,-0.7058675091314209,1.505416246408899
2018-03-09,9217.0,"9,301.9","9,420.5","8,351.0",371.46K,-0.89%,0.891372621928484,0.8790015243902438,273.3101571474312,-0.25600473618677166,1.805876932111751
2018-03-10,8762.0,"9,216.2","9,500.0","8,691.1",198.73K,-4.94%,0.8912954927343704,0.8790476190476191,498.6730492015343,-0.7645825996882327,0.5629561503836721
2018-03-11,9529.6,"8,732.2","9,719.6","8,516.4",266.59K,8.76%,0.8914049736011299,0.8794744859101294,589.2237961928876,-0.2756762093493245,-2.629623452647999
2018-03-12,9137.4,"9,535.8","9,892.2","8,804.1",257.91K,-4.12%,0.8912945249768578,0.8795203654358584,489.11416867635444,0.5937746712441002,-3.3052342816247955
2018-03-13,9154.9,"9,138.7","9,482.0","8,875.1",239.46K,0.19%,0.8912456298797173,0.879185692541857,475.30337154281347,1.500958465746838,3.195026519890407
2018-03-14,8210.6,"9,154.9","9,353.4","7,958.5",305.45K,-10.32%,0.8914756166448857,0.8796120197793837,167.93376075098527,-1.9715653148815744,4.089411485279641
2018-03-15,8264.4,"8,210.2","8,427.0","7,691.7",326.53K,0.66%,0.891365853483789,0.879277566539924,264.27506503635124,-0.06530389908879022,1.7116514638737665
2018-03-16,8289.2,"8,264.3","8,604.8","7,929.1",236.13K,0.30%,0.8912999155648693,0.879323451159255,398.4568583924305,0.20449170912051912,-0.5658477699051877
2018-03-17,7874.9,"8,198.0","8,344.8","7,760.2",208.05K,-5.00%,0.891196494327076,0.8793693009118542,455.14867570933677,-0.6093657184731224,-1.6444722272620496
2018-03-18,8201.2,"7,873.2","8,283.6","7,323.3",348.02K,4.14%,0.8910577262676463,0.8794151158374478,291.6476607140187,-1.3132981707617695,1.6165936782303365
2018-03-19,8616.8,"8,200.9","8,698.3","8,127.7",316.96K,5.07%,0.8909524100940301,0.8794608959757024,137.22090948524016,-0.9513585471343621,-1.3467570078535804
2018-03-20,8912.6,"8,614.1","9,039.6","8,326.8",253.44K,3.43%,0.8908036020884618,0.8795066413662238,163.38081894750275,-1.2306555870052336,0.1808329033245689
2018-03-21,8905.9,"8,912.4","9,173.4","8,775.1",218.19K,-0.08%,0.8907949930526706,0.8791729893778453,202.38727726800997,-0.1572317982394648,-2.6514058404509364
2018-03-22,8726.2,"8,903.7","9,096.2","8,499.1",223.01K,-2.02%,0.8906301067913892,0.8792188092529389,289.863695553551,-0.4161628871742096,0.3669598990558936
2018-03-23,8916.8,"8,725.3","8,917.0","8,305.6",210.11K,2.18%,0.890464776700001,0.8792645943896892,422.8373883657475,-0.21484349284051915,-0.24687725233058563
2018-03-24,8547.4,"8,917.3","9,008.8","8,523.6",177.43K,-4.14%,0.8903383377990238,0.8793103448275862,322.48118239669543,0.05016837384121266,-2.388366586148384
2018-03-25,8473.2,"8,549.1","8,679.0","8,392.2",149.52K,-0.87%,0.8902099072804861,0.8789772727272727,498.6629071827756,-0.8651440385307163,1.401676200021459
2018-03-26,8143.5,"8,474.0","8,515.7","7,865.9",247.18K,-3.89%,0.8900685293178245,0.8790230973116244,556.3064982543209,-0.5314659969169605,-2.264066389657208
2018-03-27,7801.7,"8,146.5","8,218.3","7,760.6",223.10K,-4.20%,0.8899301116906453,0.8790688872066617,508.3151119138506,0.4933233466582684,-2.8508261476403085
2018-03-28,7954.9,"7,803.0","8,110.4","7,754.5",167.36K,1.96%,0.8897671018515512,0.8787362845251608,470.62945402938277,1.9091363643248933,3.6879586568891227
2018-03-29,7129.2,"7,955.2","7,980.7","6,954.9",348.75K,-10.38%,0.8898963810805661,0.879160363086233,132.55371741297577,0.328594680033407,-2.3698349647256265
2018-03-30,6853.7,"7,132.4","7,288.1","6,603.8",417.31K,-3.86%,0.8897393811185638,0.87882797731569,243.923836473596,1.499409131384935,2.076191015996205
2018-03-31,6938.2,"6,856.5","7,221.5","6,804.9",245.30K,1.23%,0.889604219096245,0.8788737717309146,252.32681585594077,1.4049151603849872,1.748494180284787
2018-04-01,6825.2,"6,939.1","7,047.7","6,460.1",257.53K,-1.63%,0.8894533103860899,0.8785417453721194,272.7431539012457,1.4437883201875625,1.366982919659545
2018-04-02,7068.4,"6,825.4","7,121.3","6,787.6",199.31K,3.56%,0.8892907963695029,0.8785876132930514,313.34554887535836,1.0311321994209783,0.5071369232689461
2018-04-03,7424.2,"7,067.2","7,519.3","7,032.9",230.80K,5.03%,0.8891544326482078,0.8786334465836165,305.22329039573714,1.6206589375957323,3.143985824514042
2018-04-04,6808.9,"7,423.8","7,432.9","6,726.9",239.51K,-8.29%,0.8891421027785417,0.8786792452830189,150.8244409901876,-0.04932423999406589,0.32210198001588
2018-04-05,6782.0,"6,808.7","6,918.2","6,592.5",221.70K,-0.40%,0.8890757637728635,0.8787250094304037,152.25781424939325,0.11726568739179916,0.03753728025395375
2018-04-06,6624.3,"6,783.7","6,859.7","6,523.4",174.90K,-2.33%,0.8889118667103402,0.878393665158371,150.6040437704192,-0.3512137413225688,0.5166774537754009
2018-04-07,6905.7,"6,624.5","7,071.9","6,616.1",177.10K,4.25%,0.8887539500970383,0.8784395024500565,95.74027365743461,-0.023320940368246588,-0.6475745789702346
2018-04-08,7030.5,"6,905.9","7,113.4","6,903.9",132.51K,1.81%,0.8885984977932013,0.8781085154483799,465.7788928236176,2.0030698248780263,4.182501787676621
2018-04-09,6781.9,"7,035.7","7,192.5","6,633.2",241.19K,-3.54%,0.8884348214549809,0.8781544256120528,573.7927787973548,0.5552184678871068,-3.240453695038555
2018-04-10,6854.8,"6,782.6","6,899.5","6,671.6",134.23K,1.08%,0.888309446764781,0.8778237951807228,567.5482164538824,-0.6035506033736207,-3.1764115955597902
2018-04-11,6962.1,"6,855.6","6,988.6","6,818.4",142.07K,1.56%,0.8881612962053997,0.8778697779450508,519.8591366899061,-1.4579320811552063,3.075734537144631
2018-04-12,7926.6,"6,963.3","8,009.6","6,779.3",398.30K,13.85%,0.8883799539319988,0.8779157261098571,188.7391321373717,1.512461626312867,2.4100201534119656
2018-04-13,7887.4,"7,926.9","8,228.0","7,756.6",296.95K,-0.49%,0.8882939325528048,0.8779616397141783,191.83706628273987,1.4779168582219673,2.232295374891631
2018-04-14,8004.4,"7,891.1","8,180.2","7,839.3",164.71K,1.48%,0.8881417153957912,0.8780075187969925,174.7711646695949,0.7065457587825428,0.16316086239895475
2018-04-15,8363.6,"8,004.6","8,411.5","8,004.6",160.26K,4.49%,0.8880033455786596,0.8776775648252537,180.39964523237003,-0.48434776128883367,-0.7658336904077979
2018-04-16,8070.0,"8,362.2","8,412.9","7,908.5",197.70K,-3.51%,0.8878460247098706,0.8777235161532682,365.92155990042727,1.4297625466117443,2.481170754368256
2018-04-17,7908.6,"8,070.0","8,171.7","7,852.8",162.59K,-2.00%,0.8876808634570411,0.8777694329703342,444.0128624262554,0.16426083546781065,-2.42573215300877
2018-04-18,8178.4,"7,908.5","8,227.6","7,895.3",163.26K,3.41%,0.8875184282980253,0.87743993993994,350.31682089210545,-0.6043299475358755,-2.9106951147123943
2018-04-19,8290.8,"8,179.0","8,303.7","8,126.7",155.08K,1.37%,0.8873682010260759,0.8774859287054408,272.5919789721387,-2.0091174057059096,4.164142015589088
2018-04-20,8867.0,"8,292.3","8,926.2","8,224.5",225.96K,6.95%,0.8873271113958119,0.8775318829707426,343.51500258349563,2.087488959680449,4.493055862982615
2018-04-21,8923.1,"8,867.0","9,027.7","8,614.5",206.01K,0.63%,0.8872203430823725,0.8772028496437945,342.7615205940406,2.088893219551098,4.503014334947598
2018-04-22,8806.7,"8,923.6","9,022.3","8,766.5",161.89K,-1.30%,0.8870683931981425,0.8772488755622189,350.23386044175834,1.0616801302677479,-0.1923316970589776
2018-04-23,8952.8,"8,809.3","9,001.0","8,785.3",147.54K,1.66%,0.8869059356145238,0.8769201948295242,325.1373509763781,1.1995911588661288,0.23279078930415883
2018-04-24,9645.3,"8,952.7","9,734.8","8,937.0",260.79K,7.73%,0.8869315926354534,0.8769662921348315,316.6760695094188,0.2148587198064538,-1.3364353919996705
2018-04-25,8873.1,"9,645.0","9,753.1","8,768.1",395.67K,-8.01%,0.8870033626956779,0.8773867465368775,248.79747788097808,-0.5018960259362063,-2.8838442892950056
2018-04-26,9287.0,"8,874.5","9,303.6","8,669.8",248.39K,4.67%,0.8868806755274947,0.8770583832335329,183.48129332423497,-1.560912884241985,2.8135190519968774
2018-04-27,8940.9,"9,282.8","9,386.3","8,920.2",184.91K,-3.73%,0.8867326420903388,0.8771043771043772,196.30925092805788,-0.4624201606148978,-1.6057995699269607
2018-04-28,9352.4,"8,940.8","9,428.9","8,895.5",199.78K,4.60%,0.8866069590751312,0.8771503365744203,129.5873566361063,-0.5875121689517979,0.3588322101674765
2018-04-29,9415.1,"9,352.2","9,565.1","9,182.8",184.72K,0.67%,0.8864948191454355,0.876822429906542,255.9255555819525,1.1036146386460508,1.4029957492906568
2018-04-30,9245.1,"9,415.8","9,456.7","9,135.4",156.83K,-1.80%,0.8863281635851737,0.8768684603886397,304.83678419759167,0.37400987392497836,-2.803738757052004
2018-05-01,9074.9,"9,245.1","9,245.1","8,851.0",173.35K,-1.84%,0.8861611816147311,0.8765409039970116,344.2774128517945,-0.6328138674224799,-2.4016213230251027
2018-05-02,9243.2,"9,076.8","9,265.7","8,991.9",137.48K,1.85%,0.8859942172282085,0.876587005227782,234.52905363711483,-1.6990310491902219,3.3654328816343386
2018-05-03,9749.7,"9,244.2","9,809.4","9,171.4",201.18K,5.48%,0.8859100168645149,0.8766330720418066,156.55495201340446,-1.0580487278510453,1.8557245668789584
2018-05-04,9708.6,"9,747.6","9,800.9","9,549.0",161.55K,-0.42%,0.8858248291914176,0.8766791044776119,257.76745333715763,-0.6847281780914508,-0.4533945742936834
2018-05-05,9853.5,"9,709.5","9,992.8","9,691.3",158.45K,1.49%,0.8856630263743398,0.8763521074226035,263.92695012053395,0.4752206122596485,-1.1988544828429337
2018-05-06,9656.4,"9,859.6","9,957.7","9,446.7",150.95K,-2.00%,0.8854932594408491,0.8763982102908278,238.4005306200751,0.2489754603288574,-0.08218499340192291
2018-05-07,9431.6,"9,651.1","9,675.6","9,204.2",165.08K,-2.33%,0.8853235320168273,0.8760715616846814,402.6159050508858,-1.5140674896129545,2.402253138828565
2018-05-08,9196.4,"9,373.9","9,404.4","9,079.8",157.45K,-2.49%,0.8851540326022919,0.8761177347242921,422.3302025666072,-0.3525107879521179,-2.9366787625036337
2018-05-09,9319.1,"9,194.9","9,377.9","8,988.0",147.89K,1.33%,0.8850000062637537,0.8757914338919925,387.08954002911975,0.6062658257399443,-1.4643548596208096
2018-05-10,9025.7,"9,319.2","9,393.3","9,013.4",152.71K,-3.15%,0.8848370559539404,0.875837676842889,244.08402651537958,0.8740960308789764,0.5856220883220958
2018-05-11,8408.3,"9,026.0","9,028.7","8,359.6",270.62K,-6.84%,0.8848073251728673,0.8758838853740231,131.6324883908405,0.44876948024816554,-2.9612340082967044
2018-05-12,8459.5,"8,409.6","8,646.1","8,184.1",210.87K,0.61%,0.8847096135092736,0.8759300595238095,149.7691723952737,0.06833639924893718,-2.122875953640024
2018-05-13,8693.5,"8,489.1","8,758.4","8,330.0",149.80K,2.77%,0.8845392653665074,0.8756043138713276,260.3659059861103,-0.7967695532655074,-0.20791056251292872
2018-05-14,8674.1,"8,693.4","8,878.3","8,305.1",212.05K,-0.22%,0.8844954327039583,0.8756505576208178,231.2256106056836,0.14682361080498152,-0.19138232020850884
2018-05-15,8477.0,"8,674.0","8,842.1","8,436.5",179.62K,-2.27%,0.8843244963348037,0.8756967670011149,151.91844193505358,-0.12055304688067373,0.7060547456288594
2018-05-16,8344.4,"8,477.0","8,496.4","8,120.1",188.03K,-1.56%,0.8841664451571726,0.87537147102526,169.91460502256396,0.29886437467349397,0.9745841494063269
2018-05-17,8063.0,"8,344.6","8,458.7","8,022.3",154.36K,-3.37%,0.8840003315192686,0.8754177497215002,176.9214147580034,0.03897283972913422,-0.29838416154821584
2018-05-18,8245.7,"8,064.4","8,273.6","7,939.8",150.32K,2.27%,0.8838298762845294,0.8750927988121753,196.53563798958677,-0.331489997679719,0.23039602073232857
2018-05-19,8245.1,"8,244.7","8,389.1","8,153.2",107.89K,-0.01%,0.8838666751291785,0.875139146567718,401.1400914892186,-1.0959748177879278,0.8249102003012361
2018-05-20,8529.0,"8,243.9","8,580.4","8,184.7",113.76K,3.44%,0.8837003250216735,0.8751854599406528,459.8182086433539,0.03466088945577937,-2.7392487409851625
2018-05-21,8403.3,"8,529.5","8,550.6","8,375.5",115.52K,-1.47%,0.8835450186855165,0.874860956618465,398.72726016663256,1.08536713044463,-0.3455283611514979
2018-05-22,8006.0,"8,403.8","8,414.5","7,979.3",137.51K,-4.73%,0.8834100266400611,0.8749073387694588,246.99021842979175,1.6070764463692584,3.0406330736793827
2018-05-23,7512.3,"8,005.7","8,047.4","7,467.6",237.60K,-6.17%,0.8833155305873555,0.8749536865505743,98.91133403205247,0.2007681424395602,-1.6657046284392696
2018-05-24,7592.9,"7,512.3","7,736.6","7,293.4",211.11K,1.07%,0.8831885250656909,0.8746296296296296,175.56956456061107,-0.6520479941342763,1.0467843818214864
2018-05-25,7477.7,"7,593.9","7,653.4","7,355.6",161.82K,-1.52%,0.8830384581809154,0.8746760459089227,144.4169242159773,-1.4801674537421632,2.4013877039949114
