Time, I, Bit coin,Price
2708, 0.000000, 0.000000, 0.542157
2709, 0.000000, 0.000000, 0.542157
2710, 0.000000, 0.000000, 0.542157
2711, 0.000000, 0.000000, 0.542157
2712, 0.000000, 0.000000, 0.542157
2713, 0.000000, 0.000000, 0.542157
2714, 0.000000, 0.000000, 0.542157
2715, 0.000000, 0.000000, 0.542157
2716, 0.000000, 0.000000, 0.542157
2717, 0.000000, 0.000000, 0.542157
2718, 0.000000, 0.000000, 0.542157
2719, 0.000000, 0.000000, 0.542157
2720, 0.000000, 0.000000, 0.542157
2721, 0.000000, 0.000000, 0.542157
2722, 0.000000, 0.000000, 0.542157
2723, 0.000000, 0.000000, 0.542157
2724, 0.000000, 0.000000, 0.542157
2725, 0.000000, 0.000000, 0.542157
2726, 0.000000, 0.000000, 0.542157
2727, 0.000000, 0.000000, 0.542157
2728, 0.000000, 0.000000, 0.542157
2729, 0.000000, 0.000000, 0.542157
2730, 0.000000, 0.000000, 0.542157
2731, 0.000000, 0.000000, 0.542157
2732, 0.000000, 0.000000, 0.542157
2733, 0.000000, 0.000000, 0.542157
2734, 0.000000, 0.000000, 0.542157
2735, 0.000000, 0.000000, 0.542157
2736, 0.000000, 0.000000, 0.542157
2737, 0.000000, 0.000000, 0.542157
2738, 0.000000, 0.000000, 0.542157
2739, 0.000000, 0.000000, 0.542157
2740, 0.000000, 0.000000, 0.542157
2741, 0.000000, 0.000000, 0.542157
2742, 0.000000, 0.000000, 0.542157
2743, 0.000000, 0.000000, 0.542157
2744, 0.000000, 0.000000, 0.542157
2745, 0.000000, 0.000000, 0.542157
2746, 0.000000, 0.000000, 0.542157
2747, 0.000000, 0.000000, 0.542157
2748, 0.000000, 0.000000, 0.542157
2749, 0.000000, 0.000000, 0.542157
2750, 0.000000, 0.000000, 0.542157
2751, 0.000000, 0.000000, 0.542157
2752, 0.000000, 0.000000, 0.542157
2753, 0.000000, 0.000000, 0.542157
2754, 0.000000, 0.000000, 0.542157
2755, 0.000000, 0.000000, 0.542157
2756, 0.000000, 0.000000, 0.542157
2757, 0.000000, 0.000000, 0.542157
2758, 0.000000, 0.000000, 0.542157
2759, 0.000000, 0.000000, 0.542157
2760, 0.000000, 0.000000, 0.542157
2761, 0.000000, 0.000000, 0.542157
2762, 0.000000, 0.000000, 0.542157
2763, 0.000000, 0.000000, 0.542157
2764, 0.000000, 0.000000, 0.542157
2765, 0.000000, 0.000000, 0.542157
2766, 0.000000, 0.000000, 0.542157
2767, 0.000000, 0.000000, 0.542157
2768, 0.000000, 0.000000, 0.542157
2769, 0.000000, 0.000000, 0.542157
2770, 0.000000, 0.000000, 0.542157
2771, 0.000000, 0.000000, 0.542157
2772, 0.000000, 0.000000, 0.542157
2773, 0.000000, 0.000000, 0.542157
2774, 0.000000, 0.000000, 0.542157
2775, 0.000000, 0.000000, 0.542157
2776, 0.000000, 0.000000, 0.542157
2777, 0.000000, 0.000000, 0.542157
2778, 0.000000, 0.000000, 0.542157
2779, 0.000000, 0.000000, 0.542157
2780, 0.000000, 0.000000, 0.542157
2781, 0.000000, 0.000000, 0.542157
2782, 0.000000, 0.000000, 0.542157
2783, 0.000000, 0.000000, 0.542157
2784, 0.000000, 0.000000, 0.542157
2785, 0.000000, 0.000000, 0.542157
2786, 0.000000, 0.000000, 0.542157
2787, 0.000000, 0.000000, 0.542157
2788, 0.000000, 0.000000, 0.542157
2789, 0.000000, 0.000000, 0.542157
2790, 0.000000, 0.000000, 0.542157
2791, 0.000000, 0.000000, 0.542157
2792, 0.000000, 0.000000, 0.542157
2793, 0.000000, 0.000000, 0.542157
2794, 0.000000, 0.000000, 0.542157
2795, 0.000000, 0.000000, 0.542157
2796, 0.000000, 0.000000, 0.542157
2797, 0.000000, 0.000000, 0.542157
2798, 0.000000, 0.000000, 0.542157
2799, 0.000000, 0.000000, 0.542157
2800, 0.000000, 0.000000, 0.542157
2801, 0.000000, 0.000000, 0.542157
2802, 0.000000, 0.000000, 0.542157
2803, 0.000000, 0.000000, 0.542157
2804, 0.000000, 0.000000, 0.542157
2805, 0.000000, 0.000000, 0.542157
2806, 0.000000, 0.000000, 0.542157
2807, 0.000000, 0.000000, 0.542157
2808, 0.000000, 0.000000, 0.542157
2809, 0.000000, 0.000000, 0.542157
2810, 0.000000, 0.000000, 0.542157
2811, 0.000000, 0.000000, 0.542157
2812, 0.000000, 0.000000, 0.542157
2813, 0.000000, 0.000000, 0.542157
2814, 0.000000, 0.000000, 0.542157
2815, 0.000000, 0.000000, 0.542157
2816, 0.000000, 0.000000, 0.542157
2817, 0.000000, 0.000000, 0.542157
2818, 0.000000, 0.000000, 0.542157
2819, 0.000000, 0.000000, 0.542157
2820, 0.000000, 0.000000, 0.542157
2821, 0.000000, 0.000000, 0.542157
2822, 0.000000, 0.000000, 0.542157
2823, 0.000000, 0.000000, 0.542157
2824, 0.000000, 0.000000, 0.542157
2825, 0.000000, 0.000000, 0.542157
2826, 0.000000, 0.000000, 0.542157
2827, 0.000000, 0.000000, 0.542157
2828, 0.000000, 0.000000, 0.542157
2829, 0.000000, 0.000000, 0.542157
2830, 0.000000, 0.000000, 0.542157
2831, 0.000000, 0.000000, 0.542157
2832, 0.000000, 0.000000, 0.542157
2833, 0.000000, 0.000000, 0.542157
2834, 0.000000, 0.000000, 0.542157
2835, 0.000000, 0.000000, 0.542157
2836, 0.000000, 0.000000, 0.542157
2837, 0.000000, 0.000000, 0.542157
2838, 0.000000, 0.000000, 0.542157
2839, 0.000000, 0.000000, 0.542157
2840, 0.000000, 0.000000, 0.542157
2841, 0.000000, 0.000000, 0.542157
2842, 0.000000, 0.000000, 0.542157
2843, 0.000000, 0.000000, 0.542157
2844, 0.000000, 0.000000, 0.542157
2845, 0.000000, 0.000000, 0.542157
2846, 0.000000, 0.000000, 0.542157
2847, 0.000000, 0.000000, 0.542157
2848, 0.000000, 0.000000, 0.542157
2849, 0.000000, 0.000000, 0.542157
2850, 0.000000, 0.000000, 0.542157
2851, 0.000000, 0.000000, 0.542157
2852, 0.000000, 0.000000, 0.542157
2853, 0.000000, 0.000000, 0.542157
2854, 0.000000, 0.000000, 0.542157
2855, 0.000000, 0.000000, 0.542157
2856, 0.000000, 0.000000, 0.542157
2857, 0.000000, 0.000000, 0.542157
2858, 0.000000, 0.000000, 0.542157
2859, 0.000000, 0.000000, 0.542157
2860, 0.000000, 0.000000, 0.542157
2861, 0.000000, 0.000000, 0.542157
2862, 0.000000, 0.000000, 0.542157
2863, 0.000000, 0.000000, 0.542157
2864, 0.000000, 0.000000, 0.542157
2865, 0.000000, 0.000000, 0.542157
2866, 0.000000, 0.000000, 0.542157
2867, 0.000000, 0.000000, 0.542157
2868, 0.000000, 0.000000, 0.542157
2869, 0.000000, 0.000000, 0.542157
2870, 0.000000, 0.000000, 0.542157
2871, 0.000000, 0.000000, 0.542157
2872, 0.000000, 0.000000, 0.542157
2873, 0.000000, 0.000000, 0.542157
2874, 0.000000, 0.000000, 0.542157
2875, 0.000000, 0.000000, 0.542157
2876, 0.000000, 0.000000, 0.542157
2877, 0.000000, 0.000000, 0.542157
2878, 0.000000, 0.000000, 0.542157
2879, 0.000000, 0.000000, 0.542157
2880, 0.000000, 0.000000, 0.542157
2881, 0.000000, 0.000000, 0.542157
2882, 0.000000, 0.000000, 0.542157
2883, 0.000000, 0.000000, 0.542157
2884, 0.000000, 0.000000, 0.542157
2885, 0.000000, 0.000000, 0.542157
2886, 0.000000, 0.000000, 0.542157
2887, 0.000000, 0.000000, 0.542157
2888, 0.000000, 0.000000, 0.542157
2889, 0.000000, 0.000000, 0.542157
2890, 0.000000, 0.000000, 0.542157
2891, 0.000000, 0.000000, 0.542157
2892, 0.000000, 0.000000, 0.542157
2893, 0.000000, 0.000000, 0.542157
2894, 0.000000, 0.000000, 0.542157
2895, 0.000000, 0.000000, 0.542157
2896, 0.000000, 0.000000, 0.542157
2897, 0.000000, 0.000000, 0.542157
2898, 0.000000, 0.000000, 0.542157
2899, 0.000000, 0.000000, 0.542157
2900, 0.000000, 0.000000, 0.542157
2901, 0.000000, 0.000000, 0.542157
2902, 0.000000, 0.000000, 0.542157
2903, 0.000000, 0.000000, 0.542157
2904, 0.000000, 0.000000, 0.542157
2905, 0.000000, 0.000000, 0.542157
2906, 0.000000, 0.000000, 0.542157
2907, 0.000000, 0.000000, 0.542157
2908, 0.000000, 0.000000, 0.542157
2909, 0.000000, 0.000000, 0.542157
2910, 0.000000, 0.000000, 0.542157
2911, 0.000000, 0.000000, 0.542157
2912, 0.000000, 0.000000, 0.542157
2913, 0.000000, 0.000000, 0.542157
2914, 0.000000, 0.000000, 0.542157
2915, 0.000000, 0.000000, 0.542157
2916, 0.000000, 0.000000, 0.542157
2917, 0.000000, 0.000000, 0.542157
2918, 0.000000, 0.000000, 0.542157
2919, 0.000000, 0.000000, 0.542157
2920, 0.000000, 0.000000, 0.542157
2921, 0.000000, 0.000000, 0.542157
2922, 0.000000, 0.000000, 0.542157
2923, 0.000000, 0.000000, 0.542157
2924, 0.000000, 0.000000, 0.542157
2925, 0.000000, 0.000000, 0.542157
2926, 0.000000, 0.000000, 0.542157
2927, 0.000000, 0.000000, 0.542157
2928, 0.000000, 0.000000, 0.542157
2929, 0.000000, 0.000000, 0.542157
2930, 0.000000, 0.000000, 0.542157
2931, 0.000000, 0.000000, 0.542157
2932, 0.000000, 0.000000, 0.542157
2933, 0.000000, 0.000000, 0.542157
2934, 0.000000, 0.000000, 0.542157
2935, 0.000000, 0.000000, 0.542157
2936, 0.000000, 0.000000, 0.542157
2937, 0.000000, 0.000000, 0.542157
2938, 0.000000, 0.000000, 0.542157
2939, 0.000000, 0.000000, 0.542157
2940, 0.000000, 0.000000, 0.542157
2941, 0.000000, 0.000000, 0.542157
2942, 0.000000, 0.000000, 0.542157
2943, 0.000000, 0.000000, 0.542157
2944, 0.000000, 0.000000, 0.542157
2945, 0.000000, 0.000000, 0.542157
2946, 0.000000, 0.000000, 0.542157
2947, 0.000000, 0.000000, 0.542157
2948, 0.000000, 0.000000, 0.542157
2949, 0.000000, 0.000000, 0.542157
2950, 0.000000, 0.000000, 0.542157
2951, 0.000000, 0.000000, 0.542157
2952, 0.000000, 0.000000, 0.542157
2953, 0.000000, 0.000000, 0.542157
2954, 0.000000, 0.000000, 0.542157
2955, 0.000000, 0.000000, 0.542157
2956, 0.000000, 0.000000, 0.542157
2957, 0.000000, 0.000000, 0.542157
2958, 0.000000, 0.000000, 0.542157
2959, 0.000000, 0.000000, 0.542157
2960, 0.000000, 0.000000, 0.542157
2961, 0.000000, 0.000000, 0.542157
2962, 0.000000, 0.000000, 0.542157
2963, 0.000000, 0.000000, 0.542157
2964, 0.000000, 0.000000, 0.542157
2965, 0.000000, 0.000000, 0.542157
2966, 0.000000, 0.000000, 0.542157
2967, 0.000000, 0.000000, 0.542157
2968, 0.000000, 0.000000, 0.542157
2969, 0.000000, 0.000000, 0.542157
2970, 0.000000, 0.000000, 0.542157
2971, 0.000000, 0.000000, 0.542157
2972, 0.000000, 0.000000, 0.542157
2973, 0.000000, 0.000000, 0.542157
2974, 0.000000, 0.000000, 0.542157
2975, 0.000000, 0.000000, 0.542157
2976, 0.000000, 0.000000, 0.542157
2977, 0.000000, 0.000000, 0.542157
2978, 0.000000, 0.000000, 0.542157
2979, 0.000000, 0.000000, 0.542157
2980, 0.000000, 0.000000, 0.542157
2981, 0.000000, 0.000000, 0.542157
2982, 0.000000, 0.000000, 0.542157
2983, 0.000000, 0.000000, 0.542157
2984, 0.000000, 0.000000, 0.542157
2985, 0.000000, 0.000000, 0.542157
2986, 0.000000, 0.000000, 0.542157
2987, 0.000000, 0.000000, 0.542157
2988, 0.000000, 0.000000, 0.542157
2989, 0.000000, 0.000000, 0.542157
2990, 0.000000, 0.000000, 0.542157
2991, 0.000000, 0.000000, 0.542157
2992, 0.000000, 0.000000, 0.542157
2993, 0.000000, 0.000000, 0.542157
2994, 0.000000, 0.000000, 0.542157
2995, 0.000000, 0.000000, 0.542157
2996, 0.000000, 0.000000, 0.542157
2997, 0.000000, 0.000000, 0.542157
2998, 0.000000, 0.000000, 0.542157
2999, 0.000000, 0.000000, 0.542157
3000, 0.000000, 0.000000, 0.542157
3001, 0.000000, 0.000000, 0.542157
3002, 0.000000, 0.000000, 0.542157
3003, 0.000000, 0.000000, 0.542157
3004, 0.000000, 0.000000, 0.542157
3005, 0.000000, 0.000000, 0.542157
3006, 0.000000, 0.000000, 0.542157
3007, 0.000000, 0.000000, 0.542157
3008, 0.000000, 0.000000, 0.542157
3009, 0.000000, 0.000000, 0.542157
3010, 0.000000, 0.000000, 0.542157
3011, 0.000000, 0.000000, 0.542157
3012, 0.000000, 0.000000, 0.542157
3013, 0.000000, 0.000000, 0.542157
3014, 0.000000, 0.000000, 0.542157
3015, 0.000000, 0.000000, 0.542157
3016, 0.000000, 0.000000, 0.542157
3017, 0.000000, 0.000000, 0.542157
3018, 0.000000, 0.000000, 0.542157
3019, 0.000000, 0.000000, 0.542157
3020, 0.000000, 0.000000, 0.542157
3021, 0.000000, 0.000000, 0.542157
3022, 0.000000, 0.000000, 0.542157
3023, 0.000000, 0.000000, 0.542157
3024, 0.000000, 0.000000, 0.542157
3025, 0.000000, 0.000000, 0.542157
3026, 0.000000, 0.000000, 0.542157
3027, 0.000000, 0.000000, 0.542157
3028, 0.000000, 0.000000, 0.542157
3029, 0.000000, 0.000000, 0.542157
3030, 0.000000, 0.000000, 0.542157
3031, 0.000000, 0.000000, 0.542157
3032, 0.000000, 0.000000, 0.542157
3033, 0.000000, 0.000000, 0.542157
3034, 0.000000, 0.000000, 0.542157
3035, 0.000000, 0.000000, 0.542157
3036, 0.000000, 0.000000, 0.542157
3037, 0.000000, 0.000000, 0.542157
3038, 0.000000, 0.000000, 0.542157
3039, 0.000000, 0.000000, 0.542157
3040, 0.000000, 0.000000, 0.542157
3041, 0.000000, 0.000000, 0.542157
3042, 0.000000, 0.000000, 0.542157
3043, 0.000000, 0.000000, 0.542157
3044, 0.000000, 0.000000, 0.542157
3045, 0.000000, 0.000000, 0.542157
3046, 0.000000, 0.000000, 0.542157
3047, 0.000000, 0.000000, 0.542157
3048, 0.000000, 0.000000, 0.542157
3049, 0.000000, 0.000000, 0.542157
3050, 0.000000, 0.000000, 0.542157
3051, 0.000000, 0.000000, 0.542157
3052, 0.000000, 0.000000, 0.542157
3053, 0.000000, 0.000000, 0.542157
3054, 0.000000, 0.000000, 0.542157
3055, 0.000000, 0.000000, 0.542157
3056, 0.000000, 0.000000, 0.542157
3057, 0.000000, 0.000000, 0.542157
3058, 0.000000, 0.000000, 0.542157
3059, 0.000000, 0.000000, 0.542157
3060, 0.000000, 0.000000, 0.542157
3061, 0.000000, 0.000000, 0.542157
3062, 0.000000, 0.000000, 0.542157
3063, 0.000000, 0.000000, 0.542157
3064, 0.000000, 0.000000, 0.542157
3065, 0.000000, 0.000000, 0.542157
3066, 0.000000, 0.000000, 0.542157
3067, 0.000000, 0.000000, 0.542157
3068, 0.000000, 0.000000, 0.542157
3069, 0.000000, 0.000000, 0.542157
3070, 0.000000, 0.000000, 0.542157
3071, 0.000000, 0.000000, 0.542157
3072, 0.000000, 0.000000, 0.542157
3073, 0.000000, 0.000000, 0.542157
3074, 0.000000, 0.000000, 0.542157
3075, 0.000000, 0.000000, 0.542157
3076, 0.000000, 0.000000, 0.542157
3077, 0.000000, 0.000000, 0.542157
3078, 0.000000, 0.000000, 0.542157
3079, 0.000000, 0.000000, 0.542157
3080, 0.000000, 0.000000, 0.542157
3081, 0.000000, 0.000000, 0.542157
3082, 0.000000, 0.000000, 0.542157
3083, 0.000000, 0.000000, 0.542157
3084, 0.000000, 0.000000, 0.542157
3085, 0.000000, 0.000000, 0.542157
3086, 0.000000, 0.000000, 0.542157
3087, 0.000000, 0.000000, 0.542157
3088, 0.000000, 0.000000, 0.542157
3089, 0.000000, 0.000000, 0.542157
3090, 0.000000, 0.000000, 0.542157
3091, 0.000000, 0.000000, 0.542157
3092, 0.000000, 0.000000, 0.542157
3093, 0.000000, 0.000000, 0.542157
3094, 0.000000, 0.000000, 0.542157
3095, 0.000000, 0.000000, 0.542157
3096, 0.000000, 0.000000, 0.542157
3097, 0.000000, 0.000000, 0.542157
3098, 0.000000, 0.000000, 0.542157
3099, 0.000000, 0.000000, 0.542157
3100, 0.000000, 0.000000, 0.542157
3101, 0.000000, 0.000000, 0.542157
3102, 0.000000, 0.000000, 0.542157
3103, 0.000000, 0.000000, 0.542157
3104, 0.000000, 0.000000, 0.542157
3105, 0.000000, 0.000000, 0.542157
3106, 0.000000, 0.000000, 0.542157
3107, 0.000000, 0.000000, 0.542157
3108, 0.000000, 0.000000, 0.542157
3109, 0.000000, 0.000000, 0.542157
3110, 0.000000, 0.000000, 0.542157
3111, 0.000000, 0.000000, 0.542157
3112, 0.000000, 0.000000, 0.542157
3113, 0.000000, 0.000000, 0.542157
3114, 0.000000, 0.000000, 0.542157
3115, 0.000000, 0.000000, 0.542157
3116, 0.000000, 0.000000, 0.542157
3117, 0.000000, 0.000000, 0.542157
3118, 0.000000, 0.000000, 0.542157
3119, 0.000000, 0.000000, 0.542157
3120, 0.000000, 0.000000, 0.542157
3121, 0.000000, 0.000000, 0.542157
3122, 0.000000, 0.000000, 0.542157
3123, 0.000000, 0.000000, 0.542157
3124, 0.000000, 0.000000, 0.542157
3125, 0.000000, 0.000000, 0.542157
3126, 0.000000, 0.000000, 0.542157
3127, 0.000000, 0.000000, 0.542157
3128, 0.000000, 0.000000, 0.542157
3129, 0.000000, 0.000000, 0.542157
3130, 0.000000, 0.000000, 0.542157
3131, 0.000000, 0.000000, 0.542157
3132, 0.000000, 0.000000, 0.542157
3133, 0.000000, 0.000000, 0.542157
3134, 0.000000, 0.000000, 0.542157
3135, 0.000000, 0.000000, 0.542157
3136, 0.000000, 0.000000, 0.542157
3137, 0.000000, 0.000000, 0.542157
3138, 0.000000, 0.000000, 0.542157
3139, 0.000000, 0.000000, 0.542157
3140, 0.000000, 0.000000, 0.542157
3141, 0.000000, 0.000000, 0.542157
3142, 0.000000, 0.000000, 0.542157
3143, 0.000000, 0.000000, 0.542157
3144, 0.000000, 0.000000, 0.542157
3145, 0.000000, 0.000000, 0.542157
3146, 0.000000, 0.000000, 0.542157
3147, 0.000000, 0.000000, 0.542157
3148, 0.000000, 0.000000, 0.542157
3149, 0.000000, 0.000000, 0.542157
3150, 0.000000, 0.000000, 0.542157
3151, 0.000000, 0.000000, 0.542157
3152, 0.000000, 0.000000, 0.542157
3153, 0.000000, 0.000000, 0.542157
3154, 0.000000, 0.000000, 0.542157
3155, 0.000000, 0.000000, 0.542157
3156, 0.000000, 0.000000, 0.542157
3157, 0.000000, 0.000000, 0.542157
3158, 0.000000, 0.000000, 0.542157
3159, 0.000000, 0.000000, 0.542157
3160, 0.000000, 0.000000, 0.542157
3161, 0.000000, 0.000000, 0.542157
3162, 0.000000, 0.000000, 0.542157
3163, 0.000000, 0.000000, 0.542157
3164, 0.000000, 0.000000, 0.542157
3165, 0.000000, 0.000000, 0.542157
3166, 0.000000, 0.000000, 0.542157
3167, 0.000000, 0.000000, 0.542157
3168, 0.000000, 0.000000, 0.542157
3169, 0.000000, 0.000000, 0.542157
3170, 0.000000, 0.000000, 0.542157
3171, 0.000000, 0.000000, 0.542157
3172, 0.000000, 0.000000, 0.542157
3173, 0.000000, 0.000000, 0.542157
3174, 0.000000, 0.000000, 0.542157
3175, 0.000000, 0.000000, 0.542157
3176, 0.000000, 0.000000, 0.542157
3177, 0.000000, 0.000000, 0.542157
3178, 0.000000, 0.000000, 0.542157
3179, 0.000000, 0.000000, 0.542157
3180, 0.000000, 0.000000, 0.542157
3181, 0.000000, 0.000000, 0.542157
3182, 0.000000, 0.000000, 0.542157
3183, 0.000000, 0.000000, 0.542157
3184, 0.000000, 0.000000, 0.542157
3185, 0.000000, 0.000000, 0.542157
3186, 0.000000, 0.000000, 0.542157
3187, 0.000000, 0.000000, 0.542157
3188, 0.000000, 0.000000, 0.542157
3189, 0.000000, 0.000000, 0.542157
3190, 0.000000, 0.000000, 0.542157
3191, 0.000000, 0.000000, 0.542157
3192, 0.000000, 0.000000, 0.542157
3193, 0.000000, 0.000000, 0.542157
3194, 0.000000, 0.000000, 0.542157
3195, 0.000000, 0.000000, 0.542157
3196, 0.000000, 0.000000, 0.542157
3197, 0.000000, 0.000000, 0.542157
3198, 0.000000, 0.000000, 0.542157
3199, 0.000000, 0.000000, 0.542157
3200, 0.000000, 0.000000, 0.542157
3201, 0.000000, 0.000000, 0.542157
3202, 0.000000, 0.000000, 0.542157
3203, 0.000000, 0.000000, 0.542157
3204, 0.000000, 0.000000, 0.542157
3205, 0.000000, 0.000000, 0.542157
3206, 0.000000, 0.000000, 0.542157
3207, 0.000000, 0.000000, 0.542157
3208, 0.000000, 0.000000, 0.542157
3209, 0.000000, 0.000000, 0.542157
3210, 0.000000, 0.000000, 0.542157
3211, 0.000000, 0.000000, 0.542157
3212, 0.000000, 0.000000, 0.542157
3213, 0.000000, 0.000000, 0.542157
3214, 0.000000, 0.000000, 0.542157
3215, 0.000000, 0.000000, 0.542157
3216, 0.000000, 0.000000, 0.542157
3217, 0.000000, 0.000000, 0.542157
3218, 0.000000, 0.000000, 0.542157
3219, 0.000000, 0.000000, 0.542157
3220, 0.000000, 0.000000, 0.542157
3221, 0.000000, 0.000000, 0.542157
3222, 0.000000, 0.000000, 0.542157
3223, 0.000000, 0.000000, 0.542157
3224, 0.000000, 0.000000, 0.542157
3225, 0.000000, 0.000000, 0.542157
3226, 0.000000, 0.000000, 0.542157
3227, 0.000000, 0.000000, 0.542157
3228, 0.000000, 0.000000, 0.542157
3229, 0.000000, 0.000000, 0.542157
3230, 0.000000, 0.000000, 0.542157
3231, 0.000000, 0.000000, 0.542157
3232, 0.000000, 0.000000, 0.542157
3233, 0.000000, 0.000000, 0.542157
3234, 0.000000, 0.000000, 0.542157
3235, 0.000000, 0.000000, 0.542157
3236, 0.000000, 0.000000, 0.542157
3237, 0.000000, 0.000000, 0.542157
3238, 0.000000, 0.000000, 0.542157
3239, 0.000000, 0.000000, 0.542157
3240, 0.000000, 0.000000, 0.542157
3241, 0.000000, 0.000000, 0.542157
3242, 0.000000, 0.000000, 0.542157
3243, 0.000000, 0.000000, 0.542157
3244, 0.000000, 0.000000, 0.542157
3245, 0.000000, 0.000000, 0.542157
3246, 0.000000, 0.000000, 0.542157
3247, 0.000000, 0.000000, 0.542157
3248, 0.000000, 0.000000, 0.542157
3249, 0.000000, 0.000000, 0.542157
3250, 0.000000, 0.000000, 0.542157
3251, 0.000000, 0.000000, 0.542157
3252, 0.000000, 0.000000, 0.542157
3253, 0.000000, 0.000000, 0.542157
3254, 0.000000, 0.000000, 0.542157
3255, 0.000000, 0.000000, 0.542157
3256, 0.000000, 0.000000, 0.542157
3257, 0.000000, 0.000000, 0.542157
3258, 0.000000, 0.000000, 0.542157
3259, 0.000000, 0.000000, 0.542157
3260, 0.000000, 0.000000, 0.542157
3261, 0.000000, 0.000000, 0.542157
3262, 0.000000, 0.000000, 0.542157
3263, 0.000000, 0.000000, 0.542157
3264, 0.000000, 0.000000, 0.542157
3265, 0.000000, 0.000000, 0.542157
3266, 0.000000, 0.000000, 0.542157
3267, 0.000000, 0.000000, 0.542157
3268, 0.000000, 0.000000, 0.542157
3269, 0.000000, 0.000000, 0.542157
3270, 0.000000, 0.000000, 0.542157
3271, 0.000000, 0.000000, 0.542157
3272, 0.000000, 0.000000, 0.542157
3273, 0.000000, 0.000000, 0.542157
3274, 0.000000, 0.000000, 0.542157
3275, 0.000000, 0.000000, 0.542157
3276, 0.000000, 0.000000, 0.542157
3277, 0.000000, 0.000000, 0.542157
3278, 0.000000, 0.000000, 0.542157
3279, 0.000000, 0.000000, 0.542157
3280, 0.000000, 0.000000, 0.542157
3281, 0.000000, 0.000000, 0.542157
3282, 0.000000, 0.000000, 0.542157
3283, 0.000000, 0.000000, 0.542157
3284, 0.000000, 0.000000, 0.542157
3285, 0.000000, 0.000000, 0.542157
3286, 0.000000, 0.000000, 0.542157
3287, 0.000000, 0.000000, 0.542157
3288, 0.000000, 0.000000, 0.542157
3289, 0.000000, 0.000000, 0.542157
3290, 0.000000, 0.000000, 0.542157
3291, 0.000000, 0.000000, 0.542157
3292, 0.000000, 0.000000, 0.542157
3293, 0.000000, 0.000000, 0.542157
3294, 0.000000, 0.000000, 0.542157
3295, 0.000000, 0.000000, 0.542157
3296, 0.000000, 0.000000, 0.542157
3297, 0.000000, 0.000000, 0.542157
3298, 0.000000, 0.000000, 0.542157
3299, 0.000000, 0.000000, 0.542157
3300, 0.000000, 0.000000, 0.542157
3301, 0.000000, 0.000000, 0.542157
3302, 0.000000, 0.000000, 0.542157
3303, 0.000000, 0.000000, 0.542157
3304, 0.000000, 0.000000, 0.542157
3305, 0.000000, 0.000000, 0.542157
3306, 0.000000, 0.000000, 0.542157
3307, 0.000000, 0.000000, 0.542157
3308, 0.000000, 0.000000, 0.542157
3309, 0.000000, 0.000000, 0.542157
3310, 0.000000, 0.000000, 0.542157
3311, 0.000000, 0.000000, 0.542157
3312, 0.000000, 0.000000, 0.542157
3313, 0.000000, 0.000000, 0.542157
3314, 0.000000, 0.000000, 0.542157
3315, 0.000000, 0.000000, 0.542157
3316, 0.000000, 0.000000, 0.542157
3317, 0.000000, 0.000000, 0.542157
3318, 0.000000, 0.000000, 0.542157
3319, 0.000000, 0.000000, 0.542157
3320, 0.000000, 0.000000, 0.542157
3321, 0.000000, 0.000000, 0.542157
3322, 0.000000, 0.000000, 0.542157
3323, 0.000000, 0.000000, 0.542157
3324, 0.000000, 0.000000, 0.542157
3325, 0.000000, 0.000000, 0.542157
3326, 0.000000, 0.000000, 0.542157
3327, 0.000000, 0.000000, 0.542157
3328, 0.000000, 0.000000, 0.542157
3329, 0.000000, 0.000000, 0.542157
3330, 0.000000, 0.000000, 0.542157
3331, 0.000000, 0.000000, 0.542157
3332, 0.000000, 0.000000, 0.542157
3333, 0.000000, 0.000000, 0.542157
3334, 0.000000, 0.000000, 0.542157
3335, 0.000000, 0.000000, 0.542157
3336, 0.000000, 0.000000, 0.542157
3337, 0.000000, 0.000000, 0.542157
3338, 0.000000, 0.000000, 0.542157
3339, 0.000000, 0.000000, 0.542157
3340, 0.000000, 0.000000, 0.542157
3341, 0.000000, 0.000000, 0.542157
3342, 0.000000, 0.000000, 0.542157
3343, 0.000000, 0.000000, 0.542157
3344, 0.000000, 0.000000, 0.542157
3345, 0.000000, 0.000000, 0.542157
3346, 0.000000, 0.000000, 0.542157
3347, 0.000000, 0.000000, 0.542157
3348, 0.000000, 0.000000, 0.542157
3349, 0.000000, 0.000000, 0.542157
3350, 0.000000, 0.000000, 0.542157
3351, 0.000000, 0.000000, 0.542157
3352, 0.000000, 0.000000, 0.542157
3353, 0.000000, 0.000000, 0.542157
3354, 0.000000, 0.000000, 0.542157
3355, 0.000000, 0.000000, 0.542157
3356, 0.000000, 0.000000, 0.542157
3357, 0.000000, 0.000000, 0.542157
3358, 0.000000, 0.000000, 0.542157
3359, 0.000000, 0.000000, 0.542157
3360, 0.000000, 0.000000, 0.542157
3361, 0.000000, 0.000000, 0.542157
3362, 0.000000, 0.000000, 0.542157
3363, 0.000000, 0.000000, 0.542157
3364, 0.000000, 0.000000, 0.542157
3365, 0.000000, 0.000000, 0.542157
3366, 0.000000, 0.000000, 0.542157
3367, 0.000000, 0.000000, 0.542157
3368, 0.000000, 0.000000, 0.542157
3369, 0.000000, 0.000000, 0.542157
3370, 0.000000, 0.000000, 0.542157
3371, 0.000000, 0.000000, 0.542157
3372, 0.000000, 0.000000, 0.542157
3373, 0.000000, 0.000000, 0.542157
